OP;MARCA;ARTICULO;DESCRIPCION;RUBRO;STOCK_TXT;PVC;IVA;II;MKUP;PVL;OFF;IMAGEN_URL_1;IMAGEN_URL_2;IMAGEN_URL_3;IMAGEN_URL_4;IMAGEN_URL_5;NUEVO_INGRESO
5570;SAMSON;Q-4;Microfono | Dinamico | SuperCardioide | vocal y de instrumento;Microfonos;>10;55378.61;0.21;0;0.4;93811.361;;https://todomusica.com.ar/22654-large_default/img.jpg; https://todomusica.com.ar/22655-large_default/img.jpg; https://todomusica.com.ar/22656-large_default/img.jpg;;;
5570;SAMSON;Q-6;Microfono | Dinamico | SuperCardioide | Prof Met | c/corte|  c/cable XLR/XLR | pipeta.;Microfonos;>10;59978.75;0.21;0;0.4;101604.003;;https://todomusica.com.ar/22185-large_default/img.jpg; https://todomusica.com.ar/22186-large_default/img.jpg;;;;
5570;SAMSON;Q-7;Microfono | Dinamico | vocal de estudio | supercardiode;Microfonos;>10;78414.68;0.21;0;0.4;132834.466;;https://todomusica.com.ar/22187-large_default/img.jpg; https://todomusica.com.ar/22189-large_default/img.jpg; https://todomusica.com.ar/28234-large_default/img.jpg;;;
5570;SAMSON;Q9U;• Microfono | USB|Dinamico | Cardioide | XLR + USB-C Simultaneos | Audio Digital 24bit - 96KHz | Radio/TV/Streaming | 50Hz-20kHz | Atenuacion de frec graves | Mute |Salida de auric |  Montaje incluido;Microfonos;>10;372388.36;0.21;0;0.4;630825.877;0.2;https://todomusica.com.ar/20190-large_default/img.jpg;;;;;
5570;SAMSON;R21;Microfono | Dinamico | estuche plastico | Pack x3;Microfonos;>10;96850.62;0.21;0;0.4;164064.953;;https://todomusica.com.ar/23978-large_default/img.jpg; https://todomusica.com.ar/23979-large_default/img.jpg;;;;
5570;SAMSON;R21S;Microfono | Dinamico | con switch | estuche plastico | (Pack x 3);Microfonos;>10;99186.09;0.21;0;0.4;168021.241;;https://todomusica.com.ar/22190-large_default/img.jpg; https://todomusica.com.ar/22191-large_default/img.jpg; https://todomusica.com.ar/22201-large_default/img.jpg;;;
5570;SAMSON;SAT;Microfono | USB | Satellite | Condenser | Multipatron | 24bit-96kHz | sal p/Monitoreo | Mute | Compat. Iphone-Ipad;Microfonos;>10;261747.95;0.21;0;0.4;443401.027;0.4;https://todomusica.com.ar/22275-large_default/img.jpg; https://todomusica.com.ar/22276-large_default/img.jpg; https://todomusica.com.ar/22277-large_default/img.jpg; https://todomusica.com.ar/22278-large_default/img.jpg; https://todomusica.com.ar/22279-large_default/img.jpg;
5570;SAMSON;SE50B;Microfono | Condenser |  Diadema (vincha) | Miniatura | omni | p/Body Pack | Shure/AKG/Samson/Sennh | A.Tech | C:BK;Microfonos;<10;268915.89;0.21;0;0.4;455543.523;;https://todomusica.com.ar/22261-large_default/img.jpg; https://todomusica.com.ar/22262-large_default/img.jpg;;;;
5570;SAMSON;SWSYSLME;Receptor Inalambrico | AIRLINE SYNTH | UHF | 1/2URack | Multifrec | Scaneo Autom;Microfonos;>10;183368.73;0.21;0;0.4;310626.626;;https://todomusica.com.ar/21362-large_default/img.jpg; https://todomusica.com.ar/21363-large_default/img.jpg;;;;
5570;SAMSON;SYTAG300;Transmisor Inalambrico | AIRLINE SYNTH | UHF | Multifrec | Scaneo Autom | p/Guit/Bajo Plug-on;Microfonos;<10;355293.51;0.105;0;0.4;549639.056;;https://todomusica.com.ar/21367-large_default/img.jpg; https://todomusica.com.ar/21369-large_default/img.jpg; https://todomusica.com.ar/21370-large_default/img.jpg;;;
5570;SAMSON;SYTAL300;Transmisor Body Pack  | AIRLINE SYNTH | UHF | Multifrec | Scaneo Automat;Microfonos;<10;355293.51;0.105;0;0.4;549639.056;;https://todomusica.com.ar/21366-large_default/img.jpg;;;;;
5570;SAMSON;S412HH-E;Sist. inalambrico de 4 canales 1 |Mic. Dinamico Q6 | 6 frecuencias operativas por canal | hasta 3 sist. Simultaneos | VHF | 60m de rango operativo;Microfonos;>10;454357;0.21;0;0.4;769680.758;;https://todomusica.com.ar/30360-large_default/img.jpg; https://todomusica.com.ar/30361-large_default/img.jpg; https://todomusica.com.ar/30362-large_default/img.jpg; https://todomusica.com.ar/30363-large_default/img.jpg;;
5570;SAMSON;VP10XMI;"Pack | Micrófono Premium R21s | Soporte MK10 | Pipeta | Cable 6;6m";Microfonos;<10;110686.45;0.21;0;0.4;187502.846;;https://todomusica.com.ar/25665-large_default/img.jpg;;;;;
5570;SAMSON;XPD2AHD;Sist Inalambrico Digital | USB | Vincha con Receptor Incluido | Fitness  / Artista en Movimiento | sop sudor | bat recargable | conecta Notebock/Expedition;Microfonos;<10;484071.65;0.21;0;0.4;820017.375;;https://todomusica.com.ar/31949-large_default/img.jpg;;;;;
5570;SAMSON;XPD2BDE5;"Sistema Inalambrico  USB| Digital | Transmisor Headset DE5 color piel  + receptor pendrive USB | 2.4GHz | Compatible celulares | Salida auriculares 
";Microfonos;>10;235987.14;0.21;0;0.4;399762.22;;https://todomusica.com.ar/17002-large_default/img.jpg; https://todomusica.com.ar/17003-large_default/img.jpg; https://todomusica.com.ar/17004-large_default/img.jpg; https://todomusica.com.ar/17005-large_default/img.jpg; https://todomusica.com.ar/17006-large_default/img.jpg;
5629;SENNHEISER;A 1031-U;Antena receptora/transmisora | Pasiva | Omnidireccional | Conector BNC | Rosca de montaje de 3/88” | Rango de frecuencia 450 a 960 MHz 1 c: Negra ;Accesorios de Sonido;<10;470324.4;0.105;0;0.3;675621.001;0.145;https://todomusica.com.ar/30610-large_default/img.jpg;;;;;
5629;SENNHEISER;A 5000-CP;Antena receptora/transmisora | Pasiva | Direccional | Tipo Domo | Polarizada circularmente | Rango Frec 450 a 960 MHz | p/ Microf Inalambr / Ssit Monitoreo | c: Negro;Accesorios de Sonido;<10;2012637.1;0.105;0;0.3;2891153.194;0.145;https://todomusica.com.ar/30611-large_default/img.jpg;;;;;
5629;SENNHEISER;AC 3200-II;Combinador de antena | Activo de alta potencia | 8:1 | p/Microf o Monitoreo Inalalm |  Potencia de entrada máxima de 250 mW | Rango Frec  500 a 870 MHz | 1U rack;Accesorios de Sonido;<10;7929371.55;0.21;0;0.3;12472901.45;0.145;https://todomusica.com.ar/30603-large_default/img.jpg; https://todomusica.com.ar/30604-large_default/img.jpg;;;;
5629;SENNHEISER;AC 41-EU;Combinador de antena | para IEM  G 4 | Activo | 4:1 | Distrib  alimentación de CC  | c/ Fuente de alimentación NT 3-1-US | (4) Cables BNC;Accesorios de Sonido;<10;1887740.4;0.21;0;0.3;2969415.649;0.145;https://todomusica.com.ar/30601-large_default/img.jpg; https://todomusica.com.ar/30602-large_default/img.jpg;;;;
5629;SENNHEISER;ACA 3;"Combinador de antena Activo  | 2 x 4:1 | Comp c/todos los recept inalámbr de Microf  fijos;  analóg/digitales | Rango Frec 470 a 798 MHz | ncluye:  (3) cables de alimentación (UE; UK; US) | 1 u Rack";Accesorios de Sonido;<10;7921660.31;0.21;0;0.3;12460771.66;0.145;https://todomusica.com.ar/30607-large_default/img.jpg; https://todomusica.com.ar/30608-large_default/img.jpg;;;;
5629;SENNHEISER;ADP UHF (470 - 1075 MHZ);Antena de paleta externa ranulada | Pasiva | Direccional | p/Sistemas EW-D /EW-G4 |  Rango UHF (470 - 1075 MHz) | imp 50oH | c: Negra;Accesorios de Sonido;>10;751516.71;0.105;0;0.3;1079553.751;;https://todomusica.com.ar/30609-large_default/img.jpg;;;;;
5629;SENNHEISER;BA 10;"Batería recargable | p/Transmisores de Mano | SL DW; SLDW1; AVX SKM 835 | reemplaza 2 Bat AA | ";Accesorios de Sonido;>10;156648.6;0.21;0;0.3;246408.248;0.145;https://todomusica.com.ar/30550-large_default/img.jpg;;;;;
5629;SENNHEISER;BA 30;"Batería recargable | p/Transmisores Body Pack |   D1; AVX SL; Speech Line DW | reemplaza 2 Bat AA | ";Accesorios de Sonido;>10;156648.6;0.21;0;0.3;246408.248;0.145;https://todomusica.com.ar/30549-large_default/img.jpg;;;;;
5629;SENNHEISER;BA 40;Batería recargable  Litio | p/SL Tablestand 133-S DW y el SL Tablestand 153-S DW | ;Accesorios de Sonido;>10;235964.35;0.21;0;0.3;371171.929;0.145;https://todomusica.com.ar/30551-large_default/img.jpg;;;;;
5629;SENNHEISER;BA 60;"Batería recargable  Litio | p/Transmisores de Mano | Lineas : SKM6000; SKM9000 | 1600 mAh | ";Accesorios de Sonido;>10;255793.29;0.21;0;0.3;402362.849;0.145;https://todomusica.com.ar/30620-large_default/img.jpg; https://todomusica.com.ar/30621-large_default/img.jpg;;;;
5629;SENNHEISER;BA 61;"Batería recargable  Litio | p/Transmisores de Mano | Lineas : SKM6000; SKM9000 | 2000 mAh | mayor duracion | 
 
";Accesorios de Sonido;>10;297434.06;0.21;0;0.3;467863.779;0.145;https://todomusica.com.ar/30653-large_default/img.jpg; https://todomusica.com.ar/30654-large_default/img.jpg;;;;
5629;SENNHEISER;BA 62;Batería | Iones de litio | p/SK 6212;Microfonos;>10;297434.06;0.21;0;0.3;467863.779;0.145;https://todomusica.com.ar/30652-large_default/img.jpg;;;;;
5629;SENNHEISER;BA 70;Batería recargable | Iones de litio | p/EW-D SK y EW-D SKM-S;Microfonos;>10;99144.69;0.21;0;0.3;155954.601;0.145;https://todomusica.com.ar/30651-large_default/img.jpg;;;;;
5629;SENNHEISER;CHG 2 EU;"Cargador de Bateria Doble de Mesa  | para SKM D1 y SK D1 | p/SK/SKM D1; SK/SKM AVX; SL DW; BA 10; BA 30 | c/fuente  NT 12-4C |";Accesorios de Sonido;<10;553557.83;0.21;0;0.3;870746.468;0.145;https://todomusica.com.ar/30546-large_default/img.jpg;;;;;
5629;SENNHEISER;CHG 2N EU;Cargador de Bateria Doble de Mesa  | con conexion a Red | para SL Bodypack DW y  SL Handheld DW |  Control Cockpit | ;Accesorios de Sonido;<10;679972.71;0.21;0;0.3;1069597.069;;https://todomusica.com.ar/31914-large_default/img.jpg;;;;;
5629;SENNHEISER;CHG 2W;"Base de Carga Doble Inalambrica de Mesa | Inductivo | p/SL TABLESTAND  133 SDW ; 153 SDW | ";Accesorios de Sonido;<10;890649.75;0.21;0;0.3;1400992.063;0.145;https://todomusica.com.ar/30548-large_default/img.jpg;;;;;
5629;SENNHEISER;CHG 4N EU;"Cargador de Bateria Cuadruple  de Mesa  | para SKM D1 x 2 + SK D1 x 2  | p/SK/SKM D1; SK/SKM AVX; SL DW; BA 10; BA 30 | c/fuente  NT 12-4C | 
";Accesorios de Sonido;<10;1522648.4;0.21;0;0.3;2395125.933;0.145;https://todomusica.com.ar/30547-large_default/img.jpg;;;;;
5629;SENNHEISER;CHG 70N-C + PSU KIT;"Cargador de Mesa Doble  |  Escalable hasta 5 x CHG 70N-C | control x RED SW  | Compatible con EW-DX SKM; SK o solo baterias BA 70 | (1)  | alimentacion POE o PSU | ";Accesorios de Sonido;<10;790954.26;0.21;0;0.3;1244171.053;;https://todomusica.com.ar/30612-large_default/img.jpg; https://todomusica.com.ar/30613-large_default/img.jpg;;;;
5629;SENNHEISER;E 600 SERIES DRUM PACK III;Set de 7 micrófonos Profesional |P/  batería | Incluye  1 E602-II + 4 x E604 + 2 E614 + 6 clamps  + estuche Fibra | ;Microfonos;>10;2080055.49;0.21;0;0.3;3271927.289;0.145;https://todomusica.com.ar/30532-large_default/img.jpg; https://todomusica.com.ar/30533-large_default/img.jpg;;;;
5629;SENNHEISER;e 602 II;Micrófono | De instrumento | Cardioide | Dinámico | para bombo | Conector XLR y rosca para trípode de 9.5mm | pipeta MZQ 800 y pouch de transporte.;Microfonos;>10;297351.43;0.21;0;0.3;467733.801;0.145;https://todomusica.com.ar/30677-large_default/img.jpg;;;;;
5629;SENNHEISER;e 604;Micrófono de instrumento | Cardioide | Dinámico | p/Toms y redoblante | Conector XLR | Cuerpo de fibra de vidrio | c/Pipeta MZH 604 | c/Pouch de transporte;Microfonos;>10;297323.9;0.21;0;0.3;467690.495;0.145;https://todomusica.com.ar/30675-large_default/img.jpg; https://todomusica.com.ar/30676-large_default/img.jpg;;;;
5629;SENNHEISER;e 608;Micrófono De instrumento | SuperCardioide | Dinámico | para inst de viento | metal | batería | Cuello de cisne flexible | Conector XLR | pipeta MZQ 608 y pouch de transporte.;Microfonos;>10;394595.85;0.21;0;0.3;620699.266;0.145;https://todomusica.com.ar/30674-large_default/img.jpg;;;;;
5629;SENNHEISER;e 609 SILVER;Micrófono | De instrumento | SuperCardioide | Dinámico | p/amplificadores de guitarra/bajo | Conector XLR | pipeta MZQ 108 y pouch de transporte.;Microfonos;>10;214652.62;0.21;0;0.3;337648.576;;https://todomusica.com.ar/30670-large_default/img.jpg; https://todomusica.com.ar/30671-large_default/img.jpg; https://todomusica.com.ar/30672-large_default/img.jpg; https://todomusica.com.ar/30673-large_default/img.jpg;;
5629;SENNHEISER;e 825 S;Micrófono | De mano | Dinámico| Cardioide | c/ interruptor On/Off | Conector XLR | Pipeta MZQ 800 y  pouch de transporte;Microfonos;>10;191136.4;0.21;0;0.3;300657.557;;https://todomusica.com.ar/31722-large_default/img.jpg;;;;;
5629;SENNHEISER;e 835;Micrófono | De mano | Dinámico| Cardioide | Conector XLR | Pipeta MZQ 800 y  pouch de transporte;Microfonos;>10;214652.62;0.21;0;0.3;337648.576;;https://todomusica.com.ar/31863-large_default/img.jpg;;;;;
5629;SENNHEISER;e 835 S;Micrófono | De mano | Dinámico| Cardioide | c/ interruptor On/Off | Conector XLR | Pipeta MZQ 800 y  pouch de transporte;Microfonos;>10;214652.62;0.21;0;0.3;337648.576;;https://todomusica.com.ar/31892-large_default/img.jpg;;;;;
5629;SENNHEISER;e 845-S;Micrófono | De mano | Dinámico| SuperCardioide | c/ interruptor On/Off | Conector XLR | Pipeta MZQ 800 y  pouch de transporte;Microfonos;<10;234088.4;0.21;0;0.3;368221.053;;https://todomusica.com.ar/30665-large_default/img.jpg;;;;;
5629;SENNHEISER;e 901;"Micrófono de instrumento | Semicardioide | condensador de capa límite | p/Bombo; piano e instrumentos de baja frecuencia | Conector XLR-M de 3 pines.";Microfonos;>10;599180.4;0.21;0;0.3;942510.769;0.145;https://todomusica.com.ar/30650-large_default/img.jpg;;;;;
5629;SENNHEISER;e 902;"Micrófono de instrumento | Cardioide | Dinámico | p/Bombo | Conector XLR-M de 3 pines | rosca para trípode de 3/8""";Microfonos;>10;470324.4;0.21;0;0.3;739820.281;0.145;https://todomusica.com.ar/30648-large_default/img.jpg; https://todomusica.com.ar/30649-large_default/img.jpg;;;;
5629;SENNHEISER;e 904;"Micrófono de instrumento | Cardioide | Dinámico | Conector XLR-M de 3 pines | Rosca para trípode de 3/8"" | (1) pinza MZH 604 para aros de batería y soportes de suspensión";Microfonos;<10;394595.85;0.21;0;0.3;620699.266;0.145;https://todomusica.com.ar/30646-large_default/img.jpg; https://todomusica.com.ar/30647-large_default/img.jpg;;;;
5629;SENNHEISER;e 908 B-ew;Micrófono p/Sist Inalambrico | Cardioide | Condensador | p/Instrumentos de viento | Conector estéreo Mini 3.5MM| Clamp Flexible de liberación rápida MZH 908 B-II | C: Negro;Microfonos;<10;394375.52;0.21;0;0.3;620352.698;0.145;https://todomusica.com.ar/30642-large_default/img.jpg;;;;;
5629;SENNHEISER;e 914;"Micrófono de instrumento | Cardioide | Condensador | Preatenuación | Interruptores de atenuación de graves | p/guitarra acústica; micrófonos aéreos; orquestas y pianos de cola | Alimentación P48  | Conector XLR-M de 3 pines | (1) pinza MZQ 800 | (1) filtro antiviento MZW 64";Microfonos;<10;791174.58;0.21;0;0.3;1244517.61;0.145;https://todomusica.com.ar/30639-large_default/img.jpg; https://todomusica.com.ar/30640-large_default/img.jpg; https://todomusica.com.ar/30641-large_default/img.jpg;;;
5629;SENNHEISER;E 965;Micrófono de mano | cardioide/supercardioide | Condenser | Preatenuación conmutable (-10 dB) | Interruptor de corte de graves | Conector XLR-M de 3 pines | Alimentación phantom de 48 V | (1) pinza MZQ 800;Microfonos;<10;1286412.4;0.21;0;0.3;2023526.705;0.145;https://todomusica.com.ar/30631-large_default/img.jpg; https://todomusica.com.ar/30632-large_default/img.jpg;;;;
5629;SENNHEISER;EK 2000 IEM-AW+;Receptor Inalambr p/ Monitoreo Intraural | IEM | HDX Diversity adaptativo | Estéreo | Con  auricular IE 4 | Rang Fr 470 a 558 MHz |  AA ó Bat Recarg BA 2015 (no incl) |;Monitores de Oido;>10;1187753.32;0.21;0;0.3;1868335.977;0.145;https://todomusica.com.ar/30598-large_default/img.jpg;;;;;
5629;SENNHEISER;EM 6000;Receptor digital de 2 canales | p/Microf Inalambr | True-Bit-Diversity | Modo LR | AES-3 | Divis de antena activo | Salida de Auric c/Volumen |  AES 256 | Rango de frec 470 a 714 MHz | 1 UR;Microfonos;<10;7136214.07;0.21;0;0.3;11225264.73;0.145;https://todomusica.com.ar/30557-large_default/img.jpg; https://todomusica.com.ar/30558-large_default/img.jpg;;;;
5629;SENNHEISER;EM 6000 DANTE;"Receptor digital de 2 canales | p/Microf Inalambr | True-Bit-Diversity | Modo LR | DANTE | AES-3 | Divis de antena activo | Salida de Auric c/Volumen |  AES 256 | Rango de frec 470 a 714 MHz | 1 UR 
";Microfonos;<10;7929371.55;0.21;0;0.3;12472901.45;0.145;https://todomusica.com.ar/30555-large_default/img.jpg; https://todomusica.com.ar/30556-large_default/img.jpg;;;;
5629;SENNHEISER;ew IEM G4-A1;Sistema  de monitorización estéreo inalámbrico | (1) transmisor estéreo SR IEM G4 | (1) receptor de petaca estéreo EK IEM G4 | (1) par de auriculares IE4 | (1) kit de montaje en rack GA3 | Rango de frecuencia 470 a 516 MHz;Monitores de Oido;<10;2179200.17;0.21;0;0.3;3427881.866;0.145;https://todomusica.com.ar/30599-large_default/img.jpg;;;;;
5629;SENNHEISER;EW-D CHARGING SET;Cargador p/bateria de mesa  | KIT: USB L 70  +  (2) bat. recarg BA 70 |  p/Body  y Trans Mano | Serie EW-D | c/ (1) fuente de alimentación NT 5-20 UCW | control x APP Movil |;Accesorios de Sonido;<10;297434.06;0.21;0;0.3;467863.779;0.145;https://todomusica.com.ar/30614-large_default/img.jpg;;;;;
5629;SENNHEISER;EW-D CI1 SET (Q1-6);Sistema Inalambrico | Digital | p/instrumentos |  kit de montaje en rack | Rango de frec  470 a 526 MHz | Contr por APP Movil | 1/2 UR | ;Microfonos;<10;1176516.93;0.21;0;0.3;1850661.132;0.145;https://todomusica.com.ar/30579-large_default/img.jpg;;;;;
5629;SENNHEISER;EW-D ME2 SET (Q1-6);Sistema Inalambrico | Digital | Corbatero-Lavalier |  c/M2  BK -Omni | Rango frec  470 a 526 MHz | Contr por APP Movil | 1/2 UR | ;Microfonos;>10;1331843.6;0.21;0;0.3;2094989.983;0.145;https://todomusica.com.ar/30582-large_default/img.jpg;;;;;
5629;SENNHEISER;EW-D ME2/835-S SET (Q1-6);"Sistema Inalambrico | Digital | Mano |  c/835  | Rango frec  470 a 526 MHz | Contr por APP Movil | 1/2 UR |  
";Microfonos;<10;1996112.98;0.21;0;0.3;3139885.713;0.145;https://todomusica.com.ar/30577-large_default/img.jpg;;;;;
5629;SENNHEISER;EW-D ME3 SET (Q1-6);"Sistema Inalambrico | Digital | Diadema - Vincha  |  c/ME3 BK  |  Cardiode | Rango frec  470 a 526 MHz | Contr por APP Movil | 1/2 UR |  
";Microfonos;<10;1440902.75;0.21;0;0.3;2266540.02;0.145;https://todomusica.com.ar/30581-large_default/img.jpg;;;;;
5629;SENNHEISER;EW-D ME4 SET (Q1-6);"Sistema Inalambrico | Digital | Corbatero-Lavalier |  c/M4 BK -Cardiode | Rango frec  470 a 526 MHz | Contr por APP Movil | 1/2 UR |  
";Microfonos;>10;1331843.6;0.21;0;0.3;2094989.983;0.145;https://todomusica.com.ar/30580-large_default/img.jpg;;;;;
5629;SENNHEISER;EW-DP EK  (Q1-6);Receptor digital portátil  p/Camara | Monocanal | (1) kit de montaje  | batería de iones de litio BA 70 |  Cables conexion Varios | cable de carga USB-C | Rango de frecuencia 470 a 526 MHz;Microfonos;<10;691809.57;0.21;0;0.3;1088216.452;0.145;https://todomusica.com.ar/30595-large_default/img.jpg; https://todomusica.com.ar/30596-large_default/img.jpg;;;;
5629;SENNHEISER;EW-DP ENG SET (Q1-6);Sistema Inalambrico Portatil Digital | p/Camara -Reportero | Combinado | Monocanal | Body + Crobatero ME-2 Omni + Plug On | kit de montaje  | batería de iones de litio BA 70 |  Cables conexion Varios | cable de carga USB-C | Rango de frecuencia 470 a 526 MHz;Microfonos;<10;1782621.44;0.21;0;0.3;2804063.523;0.145;https://todomusica.com.ar/30572-large_default/img.jpg;;;;;
5629;SENNHEISER;EW-DP ME2 SET (Q1-6);"Sistema digital portátil  p/Camara | Monocanal | Corbatero-lavalier | ME-2  Omni | kit de montaje  | batería de iones de litio BA 70 |  Cables conexion Varios | cable de carga USB-C | Rango de frecuencia 470 a 526 MHz 
";Microfonos;<10;1386042.68;0.21;0;0.3;2180245.131;0.145;https://todomusica.com.ar/30576-large_default/img.jpg;;;;;
5629;SENNHEISER;EW-DP ME4 SET (Q1-6);"Sistema inalámbrico digital portátil | Incluye receptor digital portátil monocanal EW-DP EK; transmisor bodypack digital EW-D SK; micrófono lavalier cardioide ME 4; kit de montaje (placa de montaje; adaptador; clip para cinturón y tornillos); batería de iones de litio BA 70 y 2 pilas AA; cable TRS de 3;5 mm a TRS de 3;5 mm; cable TRS de 3;5 mm a XLR y cable de carga USB-C | Rango de frecuencia: Q1-6 (470-526 MHz).";Microfonos;>10;1386042.68;0.21;0;0.3;2180245.131;0.145;https://todomusica.com.ar/30574-large_default/img.jpg; https://todomusica.com.ar/30575-large_default/img.jpg;;;;
5629;SENNHEISER;EW-DP SKP (Q1-6);"Transmisor Digital  Plug-On | p/Serie EWD | c/ phantom  +48 V | entrada de 3;5 mm  | grabac  interna en microSD (no incluida) | Rango de frec Q1-6 (470-526 MHz) | ";Microfonos;<10;691809.57;0.21;0;0.3;1088216.452;0.145;https://todomusica.com.ar/30571-large_default/img.jpg;;;;;
5629;SENNHEISER;EW-DP 835 SET (Q1-6);"Sistema portátil inalámbrico digital | Incluye receptor EW-DX EM 2; 1 transmisores portátiles EW-DX SKM-S; 1 cápsula MMD 835 y 1 baterías BA 70 | Rango de frecuencia: Q1-9 (470;2 - 550 MHz).";Microfonos;>10;1386042.68;0.21;0;0.3;2180245.131;0.145;https://todomusica.com.ar/30573-large_default/img.jpg;;;;;
5629;SENNHEISER;EW-DX EM 2 DANTE (Q1-9);"Receptor Microf Inalambrico DUAL | Digital | c/Dante®  | Rango de frecuencia: Q1-9 (470;2 - 550 MHz) | 1/2 URack |";Microfonos;<10;2773847.95;0.21;0;0.3;4363262.831;0.145;https://todomusica.com.ar/30593-large_default/img.jpg; https://todomusica.com.ar/30594-large_default/img.jpg;;;;
5629;SENNHEISER;EW-DX EM 4 DANTE (Q1-9);"Receptor Microf Inalambrico Quadruple | Digital | c/Dante®  | Rango de frecuencia: Q1-9 (470;2 - 550 MHz) | 1 URack | 
";Microfonos;<10;6541345.97;0.21;0;0.3;10289537.21;0.145;https://todomusica.com.ar/30563-large_default/img.jpg; https://todomusica.com.ar/30564-large_default/img.jpg;;;;
5629;SENNHEISER;EW-DX MKE 2 / 835-S SET (Q1-9);"Sistema Inalámbrico Digital | Doble |  2 Ch | Mano c/ 835 + Body  Corbt -Lavalier c/ MKE2  |  2 baterías BA 70 |  RED | Rango Frec: Q1-9 (470;2 - 550 MHz)|  1/2U Rack | 
";Microfonos;<10;5054396.03;0.21;0;0.3;7950564.956;0.145;https://todomusica.com.ar/30570-large_default/img.jpg;;;;;
5629;SENNHEISER;EW-DX MKE 2 SET (Q1-9);"Sistema lavalier inalámbrico digital | Incluye  receptor EW-DX EM 2; 2 transmisores de bolsillo EW-DX SK; 2 micrófonos lavalier MKE 2 y 2 baterías BA 70 | Rango de frecuencia: Q1-9 (470;2 - 550 MHz).";Microfonos;<10;5550119.45;0.21;0;0.3;8730337.901;0.145;https://todomusica.com.ar/30569-large_default/img.jpg;;;;;
5629;SENNHEISER;EW-DX SKM (Q1-9);"Transmisor Digital de mano | Sin Capsula |  Rango de frecuencia: Q1-9 (470;2 - 550 MHz) | ";Microfonos;>10;929977.15;0.21;0;0.3;1462854.063;0.145;https://todomusica.com.ar/30565-large_default/img.jpg;;;;;
5629;SENNHEISER;EW-DX SKM-S (Q1-9);"Transmisor Digital de mano | con Sw de corte |  Sin Capsula |  Rango de frecuencia: Q1-9 (470;2 - 550 MHz) |  
";Microfonos;<10;929756.82;0.21;0;0.3;1462507.483;0.145;https://todomusica.com.ar/30566-large_default/img.jpg;;;;;
5629;SENNHEISER;EW-DX 835-S SET (Q1-9);"Sistema Inalámbrico Digital | Combinado 2 Ch | 2 Trans de Mano c/ 835 | 2 baterías BA 70 | Rango Frec: Q1-9 (470;2 - 550 MHz)| 1/2U Rack";Microfonos;<10;4558672.6;0.21;0;0.3;7170792;0.145;https://todomusica.com.ar/30568-large_default/img.jpg;;;;;
5629;SENNHEISER;GZL RG 8X - 10M;Cable coaxial | Flexible | p/Antena | c/Conector BNC | 50 ohmios | 4000 MHz | 10 m;Cables y Mangueras;>10;193176.62;0.21;0;0.3;303866.828;;https://todomusica.com.ar/31929-large_default/img.jpg;;;;;
5629;SENNHEISER;GZL RG 8X - 20M;Cable coaxial | Flexible | p/Antena | c/Conector BNC | 50 ohmios | 4000 MHz | 20 m;Cables y Mangueras;>10;277040.4;0.21;0;0.3;435784.549;;https://todomusica.com.ar/31867-large_default/img.jpg;;;;;
5629;SENNHEISER;HD 200 PRO;Auricular | Stereo Dinámico | 32? | Cerrado| supraaural| cable de 3m | plug 3.5mm | adaptador a 6.3mm incluído.;Monitores de Oido;>10;158466.25;0.21;0;0.3;249267.417;0.145;https://todomusica.com.ar/30628-large_default/img.jpg;;;;;
5629;SENNHEISER;HD 280 PRO;Auricular | de Monitoreo Profesional | Cerrado | Plegable;Monitores de Oido;<10;198124.13;0.21;0;0.3;311649.258;0.145;https://todomusica.com.ar/30625-large_default/img.jpg;;;;;
5629;SENNHEISER;HS 2 BE;"Micrófono headset | para Body Inalambrico | cap: MKE Omnidireccional | beige/piel  | cable de 1;6m | conector de 3;5 mm | ";Microfonos;<10;731687.78;0.21;0;0.3;1150944.873;0.145;https://todomusica.com.ar/30592-large_default/img.jpg;;;;;
5629;SENNHEISER;HS 2 BK;"Micrófono headset | para Body Inalambrico | cap: MKE Omnidireccional | Negra  | cable de 1;6m | conector de 3;5 mm |  
";Microfonos;>10;771345.65;0.21;0;0.3;1213326.714;0.145;https://todomusica.com.ar/30591-large_default/img.jpg;;;;;
5629;SENNHEISER;L 6000;"Cargador para Baterias | 4 slot dobles NO incluidos  LM 6060 / LM 6061 | hasta 8 bat simultaneas | p/ bat BA 60; BA 61 0 BA 62 | Series 6000 y 9000 | control x RED | 1 URack |";Accesorios de Sonido;<10;2178979.85;0.21;0;0.3;3427535.31;0.145;https://todomusica.com.ar/30615-large_default/img.jpg;;;;;
5629;SENNHEISER;LM 6060;Núcleo /Slot de carga Doble |  p/ L6000 | para 2 Baterias  BA 60 | ;Accesorios de Sonido;<10;255793.29;0.21;0;0.3;402362.849;0.145;https://todomusica.com.ar/30617-large_default/img.jpg;;;;;
5629;SENNHEISER;LM 6061;"Núcleo /Slot de carga Doble |  p/ L6000 | para 2 Baterias  BA 61 |  
";Accesorios de Sonido;<10;255793.29;0.21;0;0.3;402362.849;0.145;https://todomusica.com.ar/30618-large_default/img.jpg;;;;;
5629;SENNHEISER;LM 6062;"Núcleo /Slot de carga Doble |  p/ L6000 | para 2 Baterias  BA 62 |  
";Accesorios de Sonido;<10;297268.82;0.21;0;0.3;467603.859;0.145;https://todomusica.com.ar/30619-large_default/img.jpg;;;;;
