OP;MARCA;ARTICULO;DESCRIPCION;RUBRO;STOCK_TXT;PVC;IVA;II;MKUP;PVL;OFF;IMAGEN_URL_1;IMAGEN_URL_2;IMAGEN_URL_3;IMAGEN_URL_4;IMAGEN_URL_5;NUEVO_INGRESO
5572;ZOOM;ACM-1;Soporte | Para montar camaras | grabadores de video ZOOM Handy son compatibles con todos los soportes y accesorios de cámara de acción de tres puntas.;Sonido Digital;>10;9719.11;0.21;0;0.45;17052.179;;https://todomusica.com.ar/18879-large_default/img.jpg;0;0;0;0;
5572;ZOOM;AC-2.;Pedalera | Para Guitarra Acustica | 16 Presets | Entrada ¼” | salida XLR balanceada y 2 salidas ¼” | Reverb | EQ de 3 bandas | Control Anti Feedback | Afinador | puerto USB;Pedales, Pedaleras;>10;322350.34;0.105;0;0.45;516485.829;0.2;https://todomusica.com.ar/17574-large_default/img.jpg; https://todomusica.com.ar/17575-large_default/img.jpg; https://todomusica.com.ar/17576-large_default/img.jpg; https://todomusica.com.ar/17577-large_default/img.jpg; https://todomusica.com.ar/17578-large_default/img.jpg;
5572;ZOOM;AIH-1;Audio Soporte | Para interface de audio serie U | permite conectar U-22/U-24/U-44 a cualquier soporte o poste de mic. standard. Holder;Sonido Digital;<10;46975.68;0.21;0;0.45;82418.835;;https://todomusica.com.ar/19728-large_default/img.jpg; https://todomusica.com.ar/19729-large_default/img.jpg; https://todomusica.com.ar/19730-large_default/img.jpg; https://todomusica.com.ar/19731-large_default/img.jpg;0;
5572;ZOOM;AMS-22;"Placa Interface | USB | 24 bits/ 96 kHz | 1 entrada XLR/TRS + 3,5 / Salidas TRS | Modo Streaming 
";Sonido Digital;<10;139307.18;0.105;0;0.45;223204.928;;https://todomusica.com.ar/28616-large_default/img.jpg; https://todomusica.com.ar/28617-large_default/img.jpg; https://todomusica.com.ar/28618-large_default/img.jpg; https://todomusica.com.ar/28619-large_default/img.jpg; https://todomusica.com.ar/28620-large_default/img.jpg;
5572;ZOOM;AMS-24;"Placa Interface | USB | 24 bits/ 96 kHz | 2 entradas XLR/TRS  / Salidas TRS | Modo Streaming 
";Sonido Digital;INGRESANDO;200861.52;0.105;0;0.45;321830.366;;https://todomusica.com.ar/28609-large_default/img.jpg; https://todomusica.com.ar/28610-large_default/img.jpg; https://todomusica.com.ar/28612-large_default/img.jpg; https://todomusica.com.ar/28613-large_default/img.jpg; https://todomusica.com.ar/28614-large_default/img.jpg;
5572;ZOOM;AMS-44;"Placa Interface | USB | 24 bits/ 96 kHz | 4 entradas XLR/TRS / Salidas TRS | Modo Streaming 
";Sonido Digital;INGRESANDO;281854.07;0.105;0;0.45;451600.682;;https://todomusica.com.ar/28621-large_default/img.jpg; https://todomusica.com.ar/28622-large_default/img.jpg; https://todomusica.com.ar/28623-large_default/img.jpg; https://todomusica.com.ar/28624-large_default/img.jpg; https://todomusica.com.ar/28625-large_default/img.jpg;
5572;ZOOM;APH-4e;"Pack accesorios | H4essential | Estuche - Cable USB - Paraviento  |   No incluye fuente de alimentacion 
";Sonido Digital;>10;55074.93;0.21;0;0.45;96628.967;;https://todomusica.com.ar/29124-large_default/img.jpg; https://todomusica.com.ar/29125-large_default/img.jpg;0;0;0;
5572;ZOOM;APH-4nPro;Accesorios para H4n Pro | Antivientos de pelo|  Cable Spliter | Cable atenuador 2.7m (-20dB) | Cable USB |;Sonido Digital;>10;50215.38;0.21;0;0.45;88102.883;;https://todomusica.com.ar/19431-large_default/img.jpg; https://todomusica.com.ar/25201-large_default/img.jpg;0;0;0;
5572;ZOOM;APH-5;Accesorios para H5 |  Controlador remoto RCH-5 con cable | Adaptador AC AD-17 tipo USB | Antivientos de pelo;Sonido Digital;>10;66413.89;0.21;0;0.45;116523.169;;https://todomusica.com.ar/19433-large_default/img.jpg; https://todomusica.com.ar/19434-large_default/img.jpg;0;0;0;
5572;ZOOM;A1 FOUR;Pedalera Multiefecto | Para Instr. Acusticos | 70 efect | Efec simultaneos 55 | USB MIDI | USB Micro-B;Pedales, Pedaleras;>10;213820.33;0.105;0;0.45;342593.625;;https://todomusica.com.ar/17525-large_default/img.jpg; https://todomusica.com.ar/17526-large_default/img.jpg; https://todomusica.com.ar/17527-large_default/img.jpg; https://todomusica.com.ar/20939-large_default/img.jpg;0;
5572;ZOOM;A1X FOUR;Pedalera Multiefecto | Para Instr. Acusticos | 70 efect | Efec simultaneos 55 | USB MIDI | USB Micro-B | Con pedal de expresion;Pedales, Pedaleras;INGRESANDO;236498.24;0.105;0;0.45;378929.307;;https://todomusica.com.ar/17528-large_default/img.jpg; https://todomusica.com.ar/17529-large_default/img.jpg; https://todomusica.com.ar/17530-large_default/img.jpg;0;0;
5572;ZOOM;B1 FOUR;Pedalera | Para Bajo | 60 efectos | Efec simultaneos 5 | USB MIDI | USB Micro-B | Loopera | Compatible Soft Guitar Lab Zoom;Pedales, Pedaleras;INGRESANDO;149026.29;0.105;0;0.45;238777.373;;https://todomusica.com.ar/17584-large_default/img.jpg; https://todomusica.com.ar/17585-large_default/img.jpg; https://todomusica.com.ar/17586-large_default/img.jpg; https://todomusica.com.ar/17587-large_default/img.jpg;0;
5572;ZOOM;B1X FOUR;Pedalera | Para Bajo | 60 efectos | Efec simultaneos 5 | USB MIDI | USB Micro-B | Loopera | Compatible Soft Guitar Lab Zoom | Con pedal de expresión;Pedales, Pedaleras;INGRESANDO;178183.61;0.105;0;0.45;285494.684;;https://todomusica.com.ar/17588-large_default/img.jpg; https://todomusica.com.ar/17589-large_default/img.jpg; https://todomusica.com.ar/17590-large_default/img.jpg; https://todomusica.com.ar/17591-large_default/img.jpg;0;
5572;ZOOM;B2 FOUR;Pedalera | Para Bajo | 82 efectos | Efec simultaneos 6 | USB MIDI | USB Micro-B | Loopera | Compatible Soft Guitar Lab Zoom;Pedales, Pedaleras;>10;392003.93;0.105;0;0.45;628088.299;;https://todomusica.com.ar/28592-large_default/img.jpg; https://todomusica.com.ar/28593-large_default/img.jpg; https://todomusica.com.ar/28594-large_default/img.jpg; https://todomusica.com.ar/28595-large_default/img.jpg;0;
5572;ZOOM;B6;"Pedalera | Para Bajo | 6 simultaneos | 240 Patches | Pantalla Tactil color 4,3"" | Interface USB | Control desde celulares | Bluetooth opcional (BTA-1) | Direct box con simulacion valvular";Pedales, Pedaleras;INGRESANDO;748371.14;0.105;0;0.45;1199077.656;;https://todomusica.com.ar/25545-large_default/img.jpg; https://todomusica.com.ar/25546-large_default/img.jpg; https://todomusica.com.ar/25547-large_default/img.jpg;0;0;
5572;ZOOM;EXH-8;Adaptador | Agrega 4 Entradas XLR/TRS con Preamp  | Compatible con H8 | Pad -20dB;Sonido Digital;<10;187902.71;0.105;0;0.45;301067.118;;https://todomusica.com.ar/25943-large_default/img.jpg; https://todomusica.com.ar/25944-large_default/img.jpg; https://todomusica.com.ar/25945-large_default/img.jpg; https://todomusica.com.ar/25946-large_default/img.jpg; https://todomusica.com.ar/25947-large_default/img.jpg;
5572;ZOOM;FP-02M;Pedal de expresión | Chasis metálico | Compatible con G3 - G3n - G5n - B3n a modo ejemplo;Pedales, Pedaleras;<10;80992.55;0.105;0;0.45;129770.316;;https://todomusica.com.ar/3649-large_default/img.jpg; https://todomusica.com.ar/3650-large_default/img.jpg; https://todomusica.com.ar/3651-large_default/img.jpg;0;0;
5572;ZOOM;FRC-8;Superficie de Control | compatible con F8 y F4 | 8 Canales + Master | Salida de auriculares | USB. Control manual de entrada y salida | Botones exclusivos de Codigo de Tiempo.;Sonido Digital;<10;566947.84;0.105;0;0.45;908392.179;;https://todomusica.com.ar/13762-large_default/img.jpg; https://todomusica.com.ar/17547-large_default/img.jpg; https://todomusica.com.ar/17548-large_default/img.jpg; https://todomusica.com.ar/17549-large_default/img.jpg; https://todomusica.com.ar/17550-large_default/img.jpg;
5572;ZOOM;F1-LP;Grabador de campo | 2 canales | Con Microfono corbatero LMF-1 | Slot para adaptadores Zoom series |;Sonido Digital;<10;280234.22;0.21;0;0.45;491670.94;0.4;https://todomusica.com.ar/22580-large_default/img.jpg; https://todomusica.com.ar/22581-large_default/img.jpg; https://todomusica.com.ar/22582-large_default/img.jpg; https://todomusica.com.ar/22583-large_default/img.jpg;0;
5572;ZOOM;F1-SP;Grabador de campo | 2 canales | Con Microfono Shotgun SGH-6 | Slot para adaptadores Zoom series;Sonido Digital;<10;400103.19;0.21;0;0.45;701981.052;0.4;https://todomusica.com.ar/28641-large_default/img.jpg; https://todomusica.com.ar/28642-large_default/img.jpg; https://todomusica.com.ar/28643-large_default/img.jpg;0;0;
5572;ZOOM;F2/B;Grabador de campo mini | 32 bits | 1 canal | Con Microfono corbatero LMF-2 | Salida de auriculares | Ganancia automatica | USB-C (carga y datos) | Micro SD | Negro;Sonido Digital;>10;291573.17;0.21;0.2346;0.45;610749.577;0.4;https://todomusica.com.ar/25636-large_default/img.jpg; https://todomusica.com.ar/25637-large_default/img.jpg; https://todomusica.com.ar/25638-large_default/img.jpg;0;0;
5572;ZOOM;F2-BT/B;Grabador de campo mini | 32 bits | 1 canal | Con Microfono corbatero LMF-2 | Salida de auriculares | Control por Bluetooth por App | Ganancia automatica | USB-C (carga y datos) | Micro SD | Negro;Sonido Digital;>10;372565.72;0.21;0.2346;0.45;780402.231;0.4;https://todomusica.com.ar/25639-large_default/img.jpg; https://todomusica.com.ar/25640-large_default/img.jpg; https://todomusica.com.ar/25641-large_default/img.jpg; https://todomusica.com.ar/25643-large_default/img.jpg; https://todomusica.com.ar/28639-large_default/img.jpg;
5572;ZOOM;F2-BT/W;Grabador de campo mini | 32 bits | 1 canal | Con Microfono corbatero LMF-2 | Salida de auriculares | Control por Bluetooth por App | Ganancia automatica | USB-C (carga y datos) | Micro SD | Blanco;Sonido Digital;>10;372565.72;0.21;0.2346;0.45;780402.231;0.4;https://todomusica.com.ar/26971-large_default/img.jpg; https://todomusica.com.ar/26972-large_default/img.jpg; https://todomusica.com.ar/26973-large_default/img.jpg; https://todomusica.com.ar/26974-large_default/img.jpg; https://todomusica.com.ar/26975-large_default/img.jpg;
5572;ZOOM;F3;"Grabador de campo |  32 bits punto flotante  |  2 canales | 2 preamps XLR/TRS | Interface USB | Time Code | Ranura SD | Pantalla Retroiluminada | Control bluetooth opcional con BTA1 
";Sonido Digital;<10;485955.29;0.21;0;0.45;852608.556;0.3;https://todomusica.com.ar/28578-large_default/img.jpg; https://todomusica.com.ar/28579-large_default/img.jpg; https://todomusica.com.ar/28580-large_default/img.jpg; https://todomusica.com.ar/28581-large_default/img.jpg; https://todomusica.com.ar/28582-large_default/img.jpg;
5572;ZOOM;F4;Grabador de campo | 8 canales | 4 preamps XLR/TRS | Interface USB | Time Code | Ranura SD | Pantalla Retroiluminada | Slot para sumar 2 entradas XLR/TRS no incluido;Sonido Digital;<10;946154.95;0.21;0.2346;0.45;1981882.393;0.3;https://todomusica.com.ar/13214-large_default/img.jpg; https://todomusica.com.ar/13215-large_default/img.jpg;0;0;0;
5572;ZOOM;F6;Grabador de campo | 32 bits | 6 canales | 6 preamps XLR | Interface USB | Lector memoria USB | grabacion en punto flotante 32 bit | Pantalla retroiluminada | formato Ambisonic, WAV, MP3 ;Sonido Digital;INGRESANDO;1005927.45;0.21;0.2346;0.45;2107086.048;0.3;https://todomusica.com.ar/19355-large_default/img.jpg; https://todomusica.com.ar/19356-large_default/img.jpg; https://todomusica.com.ar/19357-large_default/img.jpg; https://todomusica.com.ar/19358-large_default/img.jpg;0;
5572;ZOOM;F8n Pro;Grabadora portatil |  32 bits | 8 in XLR/TRS, 2x512gb slot cards SDHC SDXD | XLRySU | Pantalla LCD color | Slot para accesorios Zoom.;Sonido Digital;<10;1812208.26;0.21;0;0.45;3179519.396;;0;0;0;0;0;
5572;ZOOM;GCE-3;Placa Interface USB | Simuladora de pedaleras Zoom| Ultra compacta | Salida auriculares |;Sonido Digital;>10;158745.39;0.105;0;0.45;254349.806;;https://todomusica.com.ar/17511-large_default/img.jpg; https://todomusica.com.ar/17512-large_default/img.jpg; https://todomusica.com.ar/17513-large_default/img.jpg; https://todomusica.com.ar/17514-large_default/img.jpg; https://todomusica.com.ar/17515-large_default/img.jpg;
5572;ZOOM;G1 FOUR;Pedalera | Para Guitarra | 70 efect | Efec simultaneos 5 | USB MIDI | USB Micro-B |;Pedales, Pedaleras;>10;149026.29;0.105;0;0.45;238777.373;;https://todomusica.com.ar/19832-large_default/img.jpg; https://todomusica.com.ar/19833-large_default/img.jpg; https://todomusica.com.ar/19834-large_default/img.jpg;0;0;
5572;ZOOM;G1X FOUR;Pedalera | Para Guitarra | 70 efect | Efec simultaneos 5 | USB MIDI | USB Micro-B | Con pedal de expresion;Pedales, Pedaleras;INGRESANDO;178183.61;0.105;0;0.45;285494.684;;https://todomusica.com.ar/19829-large_default/img.jpg; https://todomusica.com.ar/19830-large_default/img.jpg; https://todomusica.com.ar/19831-large_default/img.jpg;0;0;
5572;ZOOM;G11;Pedalera | Para Guitarra | 70 emuladores de amplifi.| Pantalla Tactil | Looper 5 min | Interfaz de audio USB | 68 Ritmos | Bluetooth con (BTA-1) no incluido | Pedal de exp.;Pedales, Pedaleras;<10;907116.54;0.105;0;0.45;1453427.473;;https://todomusica.com.ar/19353-large_default/img.jpg; https://todomusica.com.ar/19354-large_default/img.jpg; https://todomusica.com.ar/19817-large_default/img.jpg; https://todomusica.com.ar/19818-large_default/img.jpg; https://todomusica.com.ar/19819-large_default/img.jpg;
5572;ZOOM;G2 FOUR;Pedalera | Para Guitarra | 158 efect | Efec simultaneos 6 | USB MIDI | USB Micro-B ;Pedales, Pedaleras;INGRESANDO;280234.22;0.105;0;0.45;449005.28;;https://todomusica.com.ar/29110-large_default/img.jpg; https://todomusica.com.ar/29111-large_default/img.jpg; https://todomusica.com.ar/29112-large_default/img.jpg; https://todomusica.com.ar/29113-large_default/img.jpg;0;
5572;ZOOM;G2X FOUR;Pedalera | Para Guitarra | 158 efect | Efec simultaneos 6 | USB MIDI | USB Micro-B | Con pedal de expresion;Pedales, Pedaleras;INGRESANDO;317490.79;0.105;0;0.45;508699.623;;https://todomusica.com.ar/28647-large_default/img.jpg; https://todomusica.com.ar/28648-large_default/img.jpg; https://todomusica.com.ar/28649-large_default/img.jpg; https://todomusica.com.ar/28650-large_default/img.jpg;0;
5572;ZOOM;G6;"Pedalera | Para Guitarra | 9 simultaneos | 240 Patches | Pantalla Tactil color 4,3"" | Interface USB | Looper 45 Seg | Bluetooth opcional (BTA-1) | c/ Pedal de Expresion";Pedales, Pedaleras;<10;460037.67;0.105;0;0.45;737095.355;;https://todomusica.com.ar/23377-large_default/img.jpg; https://todomusica.com.ar/23378-large_default/img.jpg; https://todomusica.com.ar/23379-large_default/img.jpg; https://todomusica.com.ar/23380-large_default/img.jpg; https://todomusica.com.ar/23381-large_default/img.jpg;
5572;ZOOM;HRM-7;"Brazo de montaje para grabador Zoom | Aleación de aluminio | Abrazadera universal | rosca estándar para cámara | 17 cm 
";Sonido Digital;INGRESANDO;27537.47;0.21;0;0.45;48314.489;;https://todomusica.com.ar/19837-large_default/img.jpg; https://todomusica.com.ar/19838-large_default/img.jpg; https://todomusica.com.ar/19839-large_default/img.jpg; https://todomusica.com.ar/28640-large_default/img.jpg;0;
5572;ZOOM;HS-1;Adaptador | Para montar Handy Recorders en camaras de video o de foto;Sonido Digital;>10;16198.51;0.21;0;0.45;28420.286;;https://todomusica.com.ar/13216-large_default/img.jpg; https://todomusica.com.ar/13217-large_default/img.jpg; https://todomusica.com.ar/13218-large_default/img.jpg;0;0;
5572;ZOOM;H1 XLR;Handy Recorder USB | Grabador Digital 2 canales | 2 entradas  |  Formatos Wav/MP3 |Parlante |Slot SD/SDHC |Pantalla retroiluminada - Color Negro | 32 bit punto flotante;Sonido Digital;INGRESANDO;234878.39;0.21;0.2346;0.45;491992.724;;https://todomusica.com.ar/30962-large_default/img.jpg;0;0;0;0;
5572;ZOOM;H1essential;Handy Recorder USB | Grabador Digital 2 canales | Mics X/Y | Formatos Wav/MP3 |Parlante |Slot SD/SDHC |Pantalla retroiluminada - Color Negro | 32 bit punto flotante;Sonido Digital;INGRESANDO;155505.69;0.21;0.2346;0.45;325733.103;;https://todomusica.com.ar/29269-large_default/img.jpg; https://todomusica.com.ar/29270-large_default/img.jpg; https://todomusica.com.ar/29271-large_default/img.jpg; https://todomusica.com.ar/29272-large_default/img.jpg;0;
5572;ZOOM;H2essential;"Handy Recorder USB | Grabador Digital 4 canales | 2 mics + 1 Bidireccional | Stereo-Mono  90º-120º -Bidirec | Formatos Wav/MP3 |Parlante |Slot SD/SDHC |Pantalla retroiluminada | 32 bit Punto flotante 
";Sonido Digital;INGRESANDO;268895.26;0.21;0.2346;0.45;563246.839;;https://todomusica.com.ar/30170-large_default/img.jpg;0;0;0;0;
5572;ZOOM;H2n;Handy Recorder USB | Grabador Digital 4 canales | 5 mics | Modo XY + Mid-Side-4Ch-2Ch) | Formatos Wav/MP3 |Parlante |Slot SD/SDHC |Pantalla retroiluminada |Color Negro;Sonido Digital;<10;276994.51;0.21;0.2346;0.45;580212.091;;https://todomusica.com.ar/2776-large_default/img.jpg; https://todomusica.com.ar/2913-large_default/img.jpg; https://todomusica.com.ar/2914-large_default/img.jpg; https://todomusica.com.ar/2915-large_default/img.jpg;0;
5572;ZOOM;H3-VR;Handy Recorder USB | Grabador Digital 360º | 4 mics | Modo 360º - 3D Binatural - Estereo - 5.1 | Ideal Streaming 360 | Soft Ambisonic Zoom | Soport SD 512GB;Sonido Digital;>10;409822.29;0.21;0.2346;0.45;858442.455;;https://todomusica.com.ar/15823-large_default/img.jpg; https://todomusica.com.ar/17552-large_default/img.jpg; https://todomusica.com.ar/17553-large_default/img.jpg; https://todomusica.com.ar/17554-large_default/img.jpg; https://todomusica.com.ar/17555-large_default/img.jpg;
5572;ZOOM;H4essential;Handy Recorder USB | Grabador Digital 4 canales | 2 mics XY | 2 Preamps XLR/TRS | Formatos Wav/MP3 |Parlante |Slot SD/SDHC |Pantalla retroiluminada Color Negro | 32 bit Punto flotante;Sonido Digital;INGRESANDO;317490.79;0.21;0.2346;0.45;665038.44;;https://todomusica.com.ar/29273-large_default/img.jpg; https://todomusica.com.ar/29274-large_default/img.jpg; https://todomusica.com.ar/29275-large_default/img.jpg; https://todomusica.com.ar/29276-large_default/img.jpg;0;
5572;ZOOM;H5;Handy Recorder USB | Grabador Digital 4 canales | 2 mics XY | 2 Preamps XLR/TRS | Slot para Adaptadorez Zoom Series | Formatos Wav/MP3 | Parlante | Slot SD/SDHC | Color Negro;Sonido Digital;INGRESANDO;409822.29;0.21;0.2346;0.45;858442.455;;https://todomusica.com.ar/7906-large_default/img.jpg; https://todomusica.com.ar/7907-large_default/img.jpg; https://todomusica.com.ar/7908-large_default/img.jpg; https://todomusica.com.ar/7909-large_default/img.jpg; https://todomusica.com.ar/7910-large_default/img.jpg;
5572;ZOOM;H5studio;"Handy Recorder USB | Grabador Digital 4 canales | 2 mics XY | 2 Preamps XLR/TRS |  Display color | Slot para Adaptadorez Zoom Series | Formatos Wav/MP3 | Parlante | Slot SD/SDHC | Color Negro 
";Sonido Digital;>10;586386.05;0.21;0.2346;0.45;1228285.264;;https://todomusica.com.ar/30974-large_default/img.jpg;0;0;0;0;
5572;ZOOM;H6essential;Handy Recorder USB | Grabador Digital 6 canales | 2 mics XY | 4 Preamps XLR/TRS | Slot para Adaptadorez Zoom Series | Formatos Wav/MP3 | Parlante | Slot SD/SDHC | Color Negro | 32 bit Punto flotante;Sonido Digital;INGRESANDO;479475.88;0.21;0.2346;0.45;1004343.747;;https://todomusica.com.ar/29277-large_default/img.jpg; https://todomusica.com.ar/29278-large_default/img.jpg; https://todomusica.com.ar/29279-large_default/img.jpg; https://todomusica.com.ar/29280-large_default/img.jpg;0;
5572;ZOOM;H8;Handy Recorder USB | Grabador Digital 12 canales | 2 mics XY | 4 Preamps XLR | 2 Preamps XLR/TRS | Slot para Adaptadorez Zoom Series | Formatos Wav/MP3 | Parlante | Slot SD/SDHC | Color Negro;Sonido Digital;<10;572260.95;0.21;0.2346;0.45;1198697.848;;https://todomusica.com.ar/19775-large_default/img.jpg; https://todomusica.com.ar/19776-large_default/img.jpg; https://todomusica.com.ar/19777-large_default/img.jpg; https://todomusica.com.ar/19778-large_default/img.jpg; https://todomusica.com.ar/19779-large_default/img.jpg;
5572;ZOOM;iQ5/B;Microfono | Condenser | MID-Side | Para IPad / IPhone | Conector Lightning | Salida auriculares | Negro;Sonido Digital;<10;165224.8;0.21;0;0.45;289886.912;0.7;https://todomusica.com.ar/22218-large_default/img.jpg; https://todomusica.com.ar/22219-large_default/img.jpg; https://todomusica.com.ar/22220-large_default/img.jpg; https://todomusica.com.ar/22221-large_default/img.jpg;0;
5572;ZOOM;iQ5/W;Microfono | Condenser | MID-Side | Para IPad / IPhone | Conector Lightning | Salida auriculares | Blanco;Sonido Digital;>10;165224.8;0.21;0;0.45;289886.912;0.7;https://todomusica.com.ar/22222-large_default/img.jpg; https://todomusica.com.ar/22223-large_default/img.jpg; https://todomusica.com.ar/22224-large_default/img.jpg;0;0;
5572;ZOOM;L-12;Mixer Digital | Con grabacion multipista simultenea 12 canales | 8 mono + 2 estereos | 5 mezclas independientes de auriculares | Multiefecto.;Sonido Digital;>10;1104490.39;0.105;0;0.45;1769669.732;0.15;https://todomusica.com.ar/22516-large_default/img.jpg; https://todomusica.com.ar/22517-large_default/img.jpg; https://todomusica.com.ar/22518-large_default/img.jpg; https://todomusica.com.ar/22519-large_default/img.jpg;0;
5572;ZOOM;L12next;LIVETRAK MIXER+RECORDER;Sonido Digital;INGRESANDO;1101498.65;0.105;0;0.45;1764876.209;0.35;https://todomusica.com.ar/31911-large_default/img.jpg; https://todomusica.com.ar/31912-large_default/img.jpg;0;0;0;
5572;ZOOM;L-20;Mixer Digital | Con grabacion multipista simultenea 22 canales | 16 mono + 2 estereos | 6 mezclas independientes de auriculares | 2 Multiefectos;Sonido Digital;INGRESANDO;1516180.5;0.105;0;0.45;2429300.212;0.15;https://todomusica.com.ar/15824-large_default/img.jpg; https://todomusica.com.ar/19803-large_default/img.jpg; https://todomusica.com.ar/19804-large_default/img.jpg; https://todomusica.com.ar/19805-large_default/img.jpg; https://todomusica.com.ar/19806-large_default/img.jpg;
5572;ZOOM;L-20R;Mixer Digital | De rack | Control por PC/IOS/IPAD (no incluidos) | Grabacion multipista  22 canales | 16 mono + 2 estereos | 6 mezclas independientes de auriculares | 2 Multiefectos | BTA-1 incluido;Sonido Digital;INGRESANDO;1234326.43;0.105;0;0.45;1977699.519;0.2;https://todomusica.com.ar/22772-large_default/img.jpg; https://todomusica.com.ar/22773-large_default/img.jpg; https://todomusica.com.ar/22774-large_default/img.jpg; https://todomusica.com.ar/22775-large_default/img.jpg; https://todomusica.com.ar/22798-large_default/img.jpg;
5572;ZOOM;L-6;Mixer Digital Pocket | Con grabacion multipista simultanea 10 canales | 2 mono + 4 estereos | Multiefecto | Pads de sonido | 32 bits Punto flotante;Sonido Digital;INGRESANDO;484335.44;0.105;0;0.45;776026.461;0.2;https://todomusica.com.ar/29973-large_default/img.jpg; https://todomusica.com.ar/29974-large_default/img.jpg;0;0;0;
5572;ZOOM;L6max;Mixer Digital Compacto | Con grabación multipista simultánea 14 canales | 4 combo XLR/TRS + 4 estéreos | Multiefectos | Pads de sonido | 32 bits Punto flotante | Reducción de ruido por IA;Sonido Digital;<10;586550.16;0.21;0;0.45;1029102.253;;https://todomusica.com.ar/31882-large_default/img.jpg; https://todomusica.com.ar/31883-large_default/img.jpg; https://todomusica.com.ar/31884-large_default/img.jpg; https://todomusica.com.ar/31885-large_default/img.jpg;0;
5572;ZOOM;L-8;Mixer Digital | Con grabacion multipista simultanea 12 canales | 6 mono + 2 estereos | 3 mezclas independientes de auriculares | Multiefecto;Sonido Digital;INGRESANDO;664138.89;0.105;0;0.45;1064116.536;0.2;https://todomusica.com.ar/17493-large_default/img.jpg; https://todomusica.com.ar/17495-large_default/img.jpg; https://todomusica.com.ar/25183-large_default/img.jpg; https://todomusica.com.ar/25184-large_default/img.jpg; https://todomusica.com.ar/25185-large_default/img.jpg;
5572;ZOOM;MA2;Soporte | Para microfono o boom con clip de mic standard | compataible con H1/H2/H4nSP/H4;Sonido Digital;>10;10043.07;0.21;0;0.45;17620.565;;https://todomusica.com.ar/15839-large_default/img.jpg; https://todomusica.com.ar/23876-large_default/img.jpg;0;0;0;
5572;ZOOM;MSM-1;Adaptador | Para montar Q4 en pies de microfonos;Sonido Digital;>10;38876.42;0.21;0;0.45;68208.68;;https://todomusica.com.ar/8012-large_default/img.jpg; https://todomusica.com.ar/8013-large_default/img.jpg;0;0;0;
5572;ZOOM;MS-50G+;"Pedalera | Para Guitarra | 100 efect | Efec simultaneos 6 | Afinador  | USB-C | 100 memorias  | Salida Stereo |  App Handy Guitar Lab 
";Pedales, Pedaleras;<10;184663.01;0.105;0;0.45;295876.303;;https://todomusica.com.ar/29281-large_default/img.jpg; https://todomusica.com.ar/29282-large_default/img.jpg; https://todomusica.com.ar/29283-large_default/img.jpg; https://todomusica.com.ar/29284-large_default/img.jpg; https://todomusica.com.ar/29285-large_default/img.jpg;
5572;ZOOM;MS-90LP+;Pedal | Looper MultiStomp | Procesamiento de 32 bits | 13 Horas de Capacidad | Almacena hasta 100 Loops;Pedales, Pedaleras;<10;252696.75;0.105;0;0.45;404883.37;;https://todomusica.com.ar/30171-large_default/img.jpg;0;0;0;0;
5572;ZOOM;M2-Mictrack;"Handy Recorder USB | Grabador Digital 2 canales | Mics X/Y | Formatos Wav/MP3 | 32 bits Punto flotante  | Pantalla |  Salida USB-C  
";Sonido Digital;>10;242977.64;0.21;0;0.45;426304.272;0.4;https://todomusica.com.ar/28596-large_default/img.jpg; https://todomusica.com.ar/28597-large_default/img.jpg; https://todomusica.com.ar/28598-large_default/img.jpg; https://todomusica.com.ar/28599-large_default/img.jpg; https://todomusica.com.ar/28600-large_default/img.jpg;
5572;ZOOM;M3-Mictrack;"Grabador de campo | 2 canales | Con Microfono Shotgun  | 32 bits punto flotante | Montaje para camara | USB-C 
";Sonido Digital;>10;317490.79;0.21;0;0.45;557037.597;0.4;https://todomusica.com.ar/28602-large_default/img.jpg; https://todomusica.com.ar/28603-large_default/img.jpg; https://todomusica.com.ar/28604-large_default/img.jpg; https://todomusica.com.ar/28605-large_default/img.jpg; https://todomusica.com.ar/28606-large_default/img.jpg;
5572;ZOOM;M4-Mictrack;"Handy Recorder USB | Grabador Digital 2 canales | Mics X/Y | Formatos Wav/MP3 | 32 bits Punto flotante  | Pantalla |  Salida USB-C   
 
";Sonido Digital;<10;429260.5;0.21;0;0.45;753137.541;0.4;https://todomusica.com.ar/29118-large_default/img.jpg; https://todomusica.com.ar/29119-large_default/img.jpg; https://todomusica.com.ar/29120-large_default/img.jpg; https://todomusica.com.ar/29121-large_default/img.jpg;0;
5572;ZOOM;PCH-4n;Funda protectora p/ H4n y H4 Pro | resistente al agua y polvo | cubierta frontal transparente | cubierta para micrófonos | asa de llavero;Sonido Digital;<10;38876.42;0.21;0;0.45;68208.68;;https://todomusica.com.ar/19440-large_default/img.jpg; https://todomusica.com.ar/19441-large_default/img.jpg; https://todomusica.com.ar/19442-large_default/img.jpg; https://todomusica.com.ar/19443-large_default/img.jpg;0;
5572;ZOOM;PCH-5;Funda protectora p/ H5 | resistente al agua y polvo | cubierta frontal transparente | cubierta para micrófonos | asa de llavero;Sonido Digital;<10;38876.42;0.21;0;0.45;68208.68;;https://todomusica.com.ar/19444-large_default/img.jpg; https://todomusica.com.ar/19445-large_default/img.jpg; https://todomusica.com.ar/19446-large_default/img.jpg; https://todomusica.com.ar/25196-large_default/img.jpg;0;
